config,model,num_speakers,instances_per_speaker,avg_inter_cluster_dist,avg_intra_cluster_spread,separation_score,overlap_score,silhouette_score
40s_80i,mel_band_high,40,80,4.204832,1.5386306,2.7328387536444048,0.1790625,0.13996073603630066
40s_80i,mel_band_mid,40,80,3.2379212,1.3051183,2.4809388555060905,0.3434375,0.05600040778517723
10s_5i,mfcc,10,5,0.94155306,0.14212394,6.624826523019396,0.44,-0.03582233935594559
10s_5i,mel_band_low,10,5,5.7892394,1.2911431,4.483805941680858,0.02,0.4039668142795563
10s_5i,mel_band_high,10,5,5.24135,1.3652661,3.8390658009697565,0.04,0.346335232257843
10s_5i,mel_band_mid,10,5,3.5019653,1.1948687,2.9308344933201367,0.1,0.16650031507015228
80s_80i,mfcc,80,80,0.82641125,0.18766403,4.4036506882690105,0.92984375,-0.30864474177360535
80s_80i,mel_band_low,80,80,4.709099,1.3982251,3.3679094676949384,0.2759375,0.10082640498876572
80s_80i,mel_band_high,80,80,4.4625735,1.5931749,2.8010550699199848,0.26765625,0.08544601500034332
80s_80i,mel_band_mid,80,80,3.2571156,1.3212101,2.465249867499806,0.44296875,0.0056739007122814655
80s_20i,mfcc,80,20,0.8412034,0.18153541,4.633799915285296,0.925625,-0.3570159077644348
80s_20i,mel_band_low,80,20,4.804465,1.3351451,3.5984561989156925,0.239375,0.11294137686491013
80s_20i,mel_band_high,80,20,4.6554275,1.5294001,3.043954541890642,0.2325,0.09855525940656662
80s_20i,mel_band_mid,80,20,3.3120964,1.275971,2.5957436483713376,0.385,0.006013255100697279
10s_40i,mfcc,10,40,0.9014234,0.1870387,4.819422677504737,0.57,-0.09977409243583679
10s_40i,mel_band_low,10,40,5.8913045,1.5364336,3.8343998365309564,0.0275,0.4100096821784973
10s_40i,mel_band_high,10,40,4.7849255,1.5980554,2.9942157063389225,0.06,0.2934819161891937
10s_40i,mel_band_mid,10,40,3.396355,1.344434,2.526232101851065,0.205,0.16353240609169006
80s_60i,mfcc,80,60,0.8244499,0.1895022,4.350585745449508,0.9260416666666667,-0.3125918507575989
80s_60i,mel_band_low,80,60,4.7183814,1.3970085,3.377486893038897,0.2725,0.09936536103487015
80s_60i,mel_band_high,80,60,4.4837666,1.5861821,2.8267647703627152,0.26104166666666667,0.08680477738380432
80s_60i,mel_band_mid,80,60,3.265361,1.3108467,2.49103012089243,0.434375,0.007108165416866541
2s_10i,mfcc,2,10,1.4803697,0.13945924,10.614994740303867,0.0,0.8607381582260132
2s_10i,mel_band_low,2,10,6.9049835,1.6182168,4.267029889939843,0.0,0.6650984883308411
2s_10i,mel_band_high,2,10,7.1002655,1.7364874,4.088864371048156,0.0,0.6482593417167664
2s_10i,mel_band_mid,2,10,5.46054,1.3531625,4.035387969387436,0.0,0.6407590508460999
60s_1i,mfcc,60,1,0.87215126,0.0,872151.255607605,0.0,
60s_1i,mel_band_low,60,1,5.4108977,0.0,5410897.731781006,0.0,
60s_1i,mel_band_high,60,1,4.8515515,0.0,4851551.532745361,0.0,
60s_1i,mel_band_mid,60,1,3.761321,0.0,3761321.0678100586,0.0,
5s_60i,mfcc,5,60,1.0000643,0.18220837,5.488544475347051,0.41333333333333333,0.07257528603076935
5s_60i,mel_band_low,5,60,5.7415986,1.6087894,3.56889154061737,0.01,0.47382497787475586
5s_60i,mel_band_high,5,60,4.2916584,1.7040046,2.5185705300957584,0.043333333333333335,0.31784507632255554
5s_60i,mel_band_mid,5,60,3.4713886,1.3811109,2.5134737900843493,0.09666666666666666,0.2732234597206116
5s_20i,mfcc,5,20,1.0733668,0.15650508,6.858307194160995,0.34,0.1370270550251007
5s_20i,mel_band_low,5,20,5.8105555,1.4519147,4.001992392395561,0.0,0.5222698450088501
5s_20i,mel_band_high,5,20,4.7415147,1.6173652,2.9316270875602397,0.03,0.37256988883018494
5s_20i,mel_band_mid,5,20,3.5823665,1.329505,2.6945095066534583,0.09,0.29079753160476685
5s_80i,mfcc,5,80,0.9932933,0.18022764,5.511295542707435,0.435,0.056087419390678406
5s_80i,mel_band_low,5,80,5.623586,1.5624381,3.599235367628571,0.01,0.47502991557121277
5s_80i,mel_band_high,5,80,4.284745,1.7195612,2.491765153065927,0.045,0.30960655212402344
5s_80i,mel_band_mid,5,80,3.4635348,1.3799622,2.509874768563031,0.1025,0.27579769492149353
2s_60i,mfcc,2,60,1.3164864,0.2155582,6.107307654137072,0.025,0.7492151260375977
2s_60i,mel_band_low,2,60,6.636312,1.8849154,3.5207461600767807,0.0,0.6199824810028076
2s_60i,mel_band_high,2,60,6.171136,2.0100048,3.070208070439595,0.0,0.564910352230072
2s_60i,mel_band_mid,2,60,4.8795257,1.5700368,3.107903362634366,0.0,0.5694116950035095
20s_40i,mfcc,20,40,0.8005752,0.18341155,4.364887688747652,0.71125,-0.1886054426431656
20s_40i,mel_band_low,20,40,5.6465955,1.557955,3.6243612666554714,0.1,0.2623787224292755
20s_40i,mel_band_high,20,40,4.675683,1.5769632,2.9649899866289924,0.07125,0.24661743640899658
20s_40i,mel_band_mid,20,40,3.550738,1.41906,2.502174407346523,0.2625,0.09792052209377289
80s_10i,mfcc,80,10,0.8431777,0.17919406,4.7053622032236335,0.91125,-0.42648109793663025
80s_10i,mel_band_low,80,10,4.8198476,1.2978442,3.7137307974192706,0.2,0.11218131333589554
80s_10i,mel_band_high,80,10,4.6536193,1.433309,3.2467640792933414,0.185,0.10110000520944595
80s_10i,mel_band_mid,80,10,3.2877498,1.2309802,2.670836792530572,0.37625,-0.005577476229518652
2s_80i,mfcc,2,80,1.3499994,0.21187288,6.371712526596289,0.01875,0.7638818621635437
2s_80i,mel_band_low,2,80,6.476308,1.7999799,3.597986944443609,0.0,0.6270551681518555
2s_80i,mel_band_high,2,80,6.230197,2.006293,3.1053259250554097,0.0,0.5709408521652222
2s_80i,mel_band_mid,2,80,4.8844714,1.5659112,3.119249915885326,0.0,0.5719356536865234
2s_20i,mfcc,2,20,1.4659973,0.15967298,9.181191445479204,0.0,0.8426624536514282
2s_20i,mel_band_low,2,20,6.951429,1.8295949,3.799434114466299,0.0,0.6376299858093262
2s_20i,mel_band_high,2,20,7.1912684,1.917171,3.7509771886305217,0.0,0.6282585859298706
2s_20i,mel_band_mid,2,20,5.3364906,1.4538333,3.6706318446405466,0.0,0.6213610768318176
40s_40i,mfcc,40,40,0.81408083,0.18955168,4.294747132516786,0.856875,-0.2787988483905792
40s_40i,mel_band_low,40,40,5.1059527,1.4081228,3.626068119657402,0.185,0.181219220161438
40s_40i,mel_band_high,40,40,4.2103615,1.505846,2.796008767716857,0.164375,0.14480644464492798
40s_40i,mel_band_mid,40,40,3.2439651,1.3063395,2.4832462463870697,0.350625,0.053456880152225494
60s_5i,mfcc,60,5,0.8412697,0.16544038,5.085001521396093,0.8766666666666667,-0.4452032446861267
60s_5i,mel_band_low,60,5,4.977163,1.2492387,3.9841534979568527,0.15333333333333332,0.13423044979572296
60s_5i,mel_band_high,60,5,4.342188,1.3044574,3.328728455185609,0.16333333333333333,0.09939654916524887
60s_5i,mel_band_mid,60,5,3.123947,1.1119531,2.8094206358981078,0.31333333333333335,-0.028361249715089798
10s_1i,mfcc,10,1,0.92189,0.0,921890.0203704834,0.0,
10s_1i,mel_band_low,10,1,5.9183908,0.0,5918390.75088501,0.0,
10s_1i,mel_band_high,10,1,5.4226317,0.0,5422631.740570068,0.0,
10s_1i,mel_band_mid,10,1,4.2673697,0.0,4267369.747161865,0.0,
5s_10i,mfcc,5,10,1.0826423,0.1461122,7.409613164028183,0.3,0.17116905748844147
5s_10i,mel_band_low,5,10,5.889283,1.4085923,4.180967635636125,0.0,0.5257657766342163
5s_10i,mel_band_high,5,10,4.837646,1.5731106,3.0752084389153227,0.02,0.3761609196662903
5s_10i,mel_band_mid,5,10,3.582301,1.2641296,2.8338059309887567,0.08,0.3011620342731476
60s_40i,mfcc,60,40,0.8206768,0.18859956,4.351401809283948,0.9054166666666666,-0.3077920973300934
60s_40i,mel_band_low,60,40,4.902857,1.3907208,3.5254043409090237,0.21916666666666668,0.14412793517112732
60s_40i,mel_band_high,60,40,4.1744323,1.5232904,2.740402978289393,0.23375,0.09634953737258911
60s_40i,mel_band_mid,60,40,3.087213,1.2788489,2.4140542779980554,0.4166666666666667,0.014231364242732525
10s_60i,mfcc,10,60,0.97892386,0.16063218,6.0941573108277955,0.5966666666666667,-0.06477432698011398
10s_60i,mel_band_low,10,60,5.138151,1.3923827,3.690183257402468,0.03166666666666667,0.35249632596969604
10s_60i,mel_band_high,10,60,4.3898478,1.6058642,2.7336340840181275,0.075,0.27046090364456177
10s_60i,mel_band_mid,10,60,3.1967733,1.2820032,2.493574810188817,0.07833333333333334,0.24236005544662476
20s_1i,mfcc,20,1,0.9086364,0.0,908636.3911628723,0.0,
20s_1i,mel_band_low,20,1,4.8021746,0.0,4802174.5681762695,0.0,
20s_1i,mel_band_high,20,1,4.1455774,0.0,4145577.4307250977,0.0,
20s_1i,mel_band_mid,20,1,3.3066247,0.0,3306624.6509552,0.0,
10s_80i,mfcc,10,80,0.98350227,0.15837198,6.210038088554004,0.59625,-0.058277569711208344
10s_80i,mel_band_low,10,80,5.201705,1.4087495,3.692424685779995,0.03375,0.35916274785995483
10s_80i,mel_band_high,10,80,4.397833,1.6447045,2.6739334029742783,0.085,0.25748902559280396
10s_80i,mel_band_mid,10,80,3.1996765,1.3203046,2.423436237541521,0.105,0.23263931274414062
10s_20i,mfcc,10,20,0.9983715,0.14432187,6.9176247376365465,0.59,-0.057736240327358246
10s_20i,mel_band_low,10,20,5.057066,1.361966,3.713060530910395,0.035,0.3589721620082855
10s_20i,mel_band_high,10,20,4.5447903,1.4344946,3.168214821770665,0.035,0.33211201429367065
10s_20i,mel_band_mid,10,20,3.2147431,1.2000148,2.678917275896071,0.075,0.2621400058269501
2s_5i,mfcc,2,5,1.6486788,0.0903799,18.241450983105402,0.0,0.9134761095046997
2s_5i,mel_band_low,2,5,4.9323397,1.1134348,4.429837540377151,0.0,0.6487240195274353
2s_5i,mel_band_high,2,5,4.6024637,1.2891804,3.570066810934631,0.0,0.5680001974105835
2s_5i,mel_band_mid,2,5,3.8440566,1.3108164,2.932564509112776,0.0,0.5116560459136963
20s_10i,mfcc,20,10,0.8667644,0.1759076,4.927356827811156,0.73,-0.23789754509925842
20s_10i,mel_band_low,20,10,4.5234065,1.2696726,3.5626529454540727,0.07,0.23688410222530365
20s_10i,mel_band_high,20,10,3.867094,1.299914,2.974882229008963,0.095,0.19881077110767365
20s_10i,mel_band_mid,20,10,2.8379653,1.1025815,2.573925531579823,0.25,0.10193917900323868
80s_40i,mfcc,80,40,0.82258415,0.18839839,4.366172033884674,0.9321875,-0.33825722336769104
80s_40i,mel_band_low,80,40,4.742379,1.3939893,3.4020172916203553,0.2678125,0.09392601251602173
80s_40i,mel_band_high,80,40,3.8612304,1.510706,2.5559095884290333,0.2965625,0.054666537791490555
80s_40i,mel_band_mid,80,40,3.1238015,1.224297,2.551504087032865,0.4521875,0.000666119740344584
5s_40i,mfcc,5,40,0.83166564,0.14840826,5.603866046714708,0.395,0.20964473485946655
5s_40i,mel_band_low,5,40,4.815849,1.4261721,3.376763102278673,0.01,0.45482340455055237
5s_40i,mel_band_high,5,40,3.9358706,1.4879469,2.6451670332187316,0.015,0.41410064697265625
5s_40i,mel_band_mid,5,40,2.9805386,1.2403635,2.4029538558394004,0.045,0.3276689052581787
40s_5i,mfcc,40,5,0.85900235,0.16602239,5.173983925414525,0.83,-0.41262492537498474
40s_5i,mel_band_low,40,5,4.5454655,1.1523564,3.944492849054238,0.105,0.18370483815670013
40s_5i,mel_band_high,40,5,3.9642577,1.2652649,3.1331420653052335,0.1,0.1372472196817398
40s_5i,mel_band_mid,40,5,3.0573673,1.0340049,2.956817989081791,0.265,0.015177962370216846
60s_10i,mfcc,60,10,0.84306175,0.17176954,4.908069353264403,0.895,-0.4006549119949341
60s_10i,mel_band_low,60,10,4.854756,1.3308201,3.6479403115929303,0.205,0.1194639578461647
60s_10i,mel_band_high,60,10,3.9860458,1.4250855,2.797055275376147,0.205,0.08820852637290955
60s_10i,mel_band_mid,60,10,3.2014866,1.1540782,2.7740613141971395,0.34833333333333333,0.017331520095467567
80s_5i,mfcc,80,5,0.8336416,0.16146994,5.162796521928105,0.92,-0.5035085082054138
80s_5i,mel_band_low,80,5,4.884051,1.2737706,3.8343223841971303,0.175,0.07475032657384872
80s_5i,mel_band_high,80,5,3.9647605,1.2964092,3.0582607195825298,0.19,0.05778305232524872
80s_5i,mel_band_mid,80,5,3.2065415,1.0878308,2.9476446556194404,0.33,-0.029619991779327393
5s_5i,mfcc,5,5,0.8345664,0.12743843,6.548730172716866,0.36,0.1953691691160202
5s_5i,mel_band_low,5,5,4.6013603,1.2798818,3.595141832731174,0.0,0.4519818425178528
5s_5i,mel_band_high,5,5,3.9974358,1.3360399,2.9920010726085016,0.0,0.3638789653778076
5s_5i,mel_band_mid,5,5,2.869903,1.1415865,2.5139579591613725,0.04,0.2828025817871094
40s_10i,mfcc,40,10,0.84978527,0.17707324,4.799033823114397,0.835,-0.3713441789150238
40s_10i,mel_band_low,40,10,4.6031857,1.2645916,3.6400543114779897,0.145,0.16923388838768005
40s_10i,mel_band_high,40,10,3.8194952,1.3797288,2.768292181157192,0.17,0.1252167522907257
40s_10i,mel_band_mid,40,10,3.0240676,1.1338637,2.6670445544357513,0.335,0.023940647020936012
80s_1i,mfcc,80,1,0.88079786,0.0,880797.8630065918,0.0,
80s_1i,mel_band_low,80,1,5.347373,0.0,5347373.008728027,0.0,
80s_1i,mel_band_high,80,1,4.4715433,0.0,4471543.312072754,0.0,
80s_1i,mel_band_mid,80,1,3.6266227,0.0,3626622.6768493652,0.0,
5s_1i,mfcc,5,1,0.9503645,0.0,950364.4704818726,0.0,
5s_1i,mel_band_low,5,1,4.824288,0.0,4824287.891387939,0.0,
5s_1i,mel_band_high,5,1,4.474098,0.0,4474098.205566406,0.0,
5s_1i,mel_band_mid,5,1,3.7557578,0.0,3755757.8086853027,0.0,
20s_60i,mfcc,20,60,0.8510766,0.1877118,4.533929384619122,0.7591666666666667,-0.20796264708042145
20s_60i,mel_band_low,20,60,4.474023,1.3073689,3.4221553918211858,0.0825,0.2554459273815155
20s_60i,mel_band_high,20,60,3.788763,1.4938198,2.5362901380605485,0.15583333333333332,0.16264738142490387
20s_60i,mel_band_mid,20,60,2.7776303,1.2003065,2.3140988860583267,0.27,0.09675417840480804
2s_40i,mfcc,2,40,1.5424858,0.14393976,10.716115419452509,0.0,0.8689153790473938
2s_40i,mel_band_low,2,40,4.4268217,1.3580233,3.2597515042648593,0.0125,0.5814383625984192
2s_40i,mel_band_high,2,40,4.360186,1.4743454,2.9573687466206646,0.0,0.5518875122070312
2s_40i,mel_band_mid,2,40,3.908785,1.3599623,2.874184162028471,0.0,0.5428622364997864
20s_80i,mfcc,20,80,0.856011,0.18818402,4.548773118319519,0.76875,-0.20744580030441284
20s_80i,mel_band_low,20,80,4.4982066,1.3345078,3.3706833090606687,0.089375,0.2475389540195465
20s_80i,mel_band_high,20,80,3.7882433,1.5307734,2.4747234410525323,0.160625,0.1577376425266266
20s_80i,mel_band_mid,20,80,2.7863874,1.2316239,2.262366951703606,0.28,0.08981111645698547
10s_10i,mfcc,10,10,0.9916824,0.15036862,6.594965370794371,0.55,-0.06251594424247742
10s_10i,mel_band_low,10,10,5.065067,1.3416839,3.77515387412318,0.01,0.3603678047657013
10s_10i,mel_band_high,10,10,4.360755,1.3233149,3.295324230374722,0.03,0.335862398147583
10s_10i,mel_band_mid,10,10,3.2061477,1.1489844,2.7904162932247494,0.06,0.2641216218471527
20s_20i,mfcc,20,20,0.87075835,0.17333573,5.023507421030126,0.7175,-0.20606593787670135
20s_20i,mel_band_low,20,20,4.48293,1.3002065,3.4478573908769605,0.07,0.2519528865814209
20s_20i,mel_band_high,20,20,3.9113731,1.3873978,2.8192133609756795,0.115,0.19752644002437592
20s_20i,mel_band_mid,20,20,2.8207657,1.1426324,2.468653392734699,0.23,0.10070409625768661
40s_1i,mfcc,40,1,0.90380794,0.0,903807.9380989075,0.0,
40s_1i,mel_band_low,40,1,4.956335,0.0,4956335.067749023,0.0,
40s_1i,mel_band_high,40,1,4.3252163,0.0,4325216.293334961,0.0,
40s_1i,mel_band_mid,40,1,3.335487,0.0,3335486.888885498,0.0,
2s_1i,mfcc,2,1,1.5986657,0.0,1598665.714263916,0.0,
2s_1i,mel_band_low,2,1,4.1272798,0.0,4127279.758453369,0.0,
2s_1i,mel_band_high,2,1,4.841651,0.0,4841650.96282959,0.0,
2s_1i,mel_band_mid,2,1,5.0563464,0.0,5056346.416473389,0.0,
60s_80i,mfcc,60,80,0.8362336,0.19243503,4.345514883692413,0.9110416666666666,-0.30591684579849243
60s_80i,mel_band_low,60,80,4.7778616,1.4174539,3.370732744618847,0.23125,0.12749560177326202
60s_80i,mel_band_high,60,80,3.9071205,1.554568,2.5133141949996434,0.28458333333333335,0.0715990662574768
60s_80i,mel_band_mid,60,80,3.1695464,1.2671052,2.501405416007332,0.41333333333333333,0.021204911172389984
60s_20i,mfcc,60,20,0.842882,0.17746648,4.749500970092241,0.9,-0.3480052649974823
60s_20i,mel_band_low,60,20,4.831815,1.3836974,3.491956627908974,0.20666666666666667,0.13061724603176117
60s_20i,mel_band_high,60,20,4.036187,1.4911828,2.706699979451102,0.24583333333333332,0.08871223777532578
60s_20i,mel_band_mid,60,20,3.1767876,1.1992985,2.6488692875587416,0.37083333333333335,0.025086451321840286
40s_60i,mfcc,40,60,0.8421116,0.1884323,4.469016678481234,0.8675,-0.2835990786552429
40s_60i,mel_band_low,40,60,4.5361395,1.3296232,3.4115951048178874,0.17708333333333334,0.17130228877067566
40s_60i,mel_band_high,40,60,3.7525616,1.4913514,2.5162139107140034,0.21875,0.1102532222867012
40s_60i,mel_band_mid,40,60,2.969924,1.224252,2.4259070699749405,0.39125,0.03444935381412506
60s_60i,mfcc,60,60,0.83584994,0.19159958,4.3624604422478,0.9069444444444444,-0.3147590458393097
60s_60i,mel_band_low,60,60,4.7840333,1.4037203,3.408107746141303,0.22555555555555556,0.13174434006214142
60s_60i,mel_band_high,60,60,3.913871,1.535562,2.5488182197351907,0.26722222222222225,0.07640652358531952
60s_60i,mel_band_mid,60,60,3.1785376,1.2455692,2.5518734575274737,0.4033333333333333,0.025471830740571022
40s_20i,mfcc,40,20,0.8479786,0.17747545,4.777978037883039,0.8575,-0.3107266128063202
40s_20i,mel_band_low,40,20,4.591118,1.3121144,3.4990199840855816,0.15,0.17849110066890717
40s_20i,mel_band_high,40,20,3.8474498,1.4399251,2.6719772962232513,0.195,0.12343975901603699
40s_20i,mel_band_mid,40,20,3.005449,1.1709087,2.5667641864946633,0.355,0.038112662732601166
20s_5i,mfcc,20,5,0.8677426,0.17662528,4.912873612760661,0.74,-0.2701821029186249
20s_5i,mel_band_low,20,5,4.477606,1.1919426,3.7565585508035455,0.08,0.22740665078163147
20s_5i,mel_band_high,20,5,3.9411378,1.2030019,3.2760834842492743,0.03,0.20990796387195587
20s_5i,mel_band_mid,20,5,2.9083207,1.0461035,2.7801435974836313,0.21,0.08312498778104782
40s_80i,mfcc,40,80,0.8460679,0.18980521,4.457535435987581,0.87,-0.27727723121643066
40s_80i,mel_band_low,40,80,4.5384746,1.3429141,3.3795692257130874,0.185625,0.1689385622739792
40s_80i,mel_band_high,40,80,3.756284,1.5160763,2.477633517204955,0.2325,0.10334447026252747
40s_80i,mel_band_mid,40,80,2.9666185,1.2477051,2.3776581145402083,0.3971875,0.028724651783704758
10s_5i,mfcc,10,5,0.9832479,0.15832528,6.210263052085635,0.56,-0.08540935814380646
10s_5i,mel_band_low,10,5,4.8661604,1.2518252,3.8872491569089123,0.0,0.3626821041107178
10s_5i,mel_band_high,10,5,4.322981,1.2267867,3.5238214122958804,0.02,0.298621267080307
10s_5i,mel_band_mid,10,5,3.1972623,1.0836191,2.950537955882087,0.08,0.21659982204437256
80s_80i,mfcc,80,80,0.8184815,0.19432178,4.2119688645540645,0.93359375,-0.32367759943008423
80s_80i,mel_band_low,80,80,4.748327,1.4134415,3.359405598763927,0.27890625,0.08966109156608582
80s_80i,mel_band_high,80,80,3.7983983,1.5400349,2.4664348931962783,0.3259375,0.04589466750621796
80s_80i,mel_band_mid,80,80,3.0963936,1.2594974,2.4584339091888965,0.4703125,-0.0057453252375125885
80s_20i,mfcc,80,20,0.82379484,0.1836419,4.48585195110544,0.928125,-0.3699617385864258
80s_20i,mel_band_low,80,20,4.790103,1.3847609,3.459152875817953,0.253125,0.0898585245013237
80s_20i,mel_band_high,80,20,3.9054134,1.47652,2.645010495527213,0.29125,0.057045623660087585
80s_20i,mel_band_mid,80,20,3.1118968,1.2056978,2.5809902258568607,0.44,-0.008718435652554035
10s_40i,mfcc,10,40,0.9833581,0.15307288,6.424075050483693,0.5875,-0.056866880506277084
10s_40i,mel_band_low,10,40,5.1061454,1.3873972,3.6803748859503815,0.0275,0.35728558897972107
10s_40i,mel_band_high,10,40,4.45714,1.5557457,2.864952186046477,0.055,0.30014532804489136
10s_40i,mel_band_mid,10,40,3.2116966,1.2469609,2.5756173307787638,0.0725,0.2512340545654297
80s_60i,mfcc,80,60,0.8177208,0.19452673,4.203620545839208,0.93125,-0.3320103883743286
80s_60i,mel_band_low,80,60,4.7528605,1.4021881,3.389600356081174,0.2735416666666667,0.0919346734881401
80s_60i,mel_band_high,80,60,3.8046792,1.5250952,2.494714165917776,0.3127083333333333,0.0487479530274868
80s_60i,mel_band_mid,80,60,3.1070678,1.2423323,2.5009936746877717,0.45645833333333335,-0.002542781177908182
2s_10i,mfcc,2,10,1.56592,0.1388851,11.274850713028615,0.0,0.8681168556213379
2s_10i,mel_band_low,2,10,5.0178866,1.3581178,3.6947331625633004,0.0,0.6107715964317322
2s_10i,mel_band_high,2,10,4.6287656,1.3394544,3.4557071030353748,0.0,0.5928100347518921
2s_10i,mel_band_mid,2,10,3.7000897,1.3997589,2.6433744820224576,0.0,0.5088154077529907
60s_1i,mfcc,60,1,0.89649475,0.0,896494.7462081909,0.0,
60s_1i,mel_band_low,60,1,5.3198347,0.0,5319834.7091674805,0.0,
60s_1i,mel_band_high,60,1,4.668277,0.0,4668276.786804199,0.0,
60s_1i,mel_band_mid,60,1,3.5896592,0.0,3589659.2140197754,0.0,
5s_60i,mfcc,5,60,0.8218063,0.1629714,5.042610131692912,0.4266666666666667,0.1815042942762375
5s_60i,mel_band_low,5,60,4.841005,1.4451917,3.3497295628298325,0.006666666666666667,0.4552627503871918
5s_60i,mel_band_high,5,60,3.8242626,1.5406392,2.4822555669950703,0.03,0.37725114822387695
5s_60i,mel_band_mid,5,60,3.0008976,1.3025314,2.3038948854294916,0.03666666666666667,0.3161827027797699
5s_20i,mfcc,5,20,0.8678149,0.12418826,6.9878418131645015,0.38,0.22374504804611206
5s_20i,mel_band_low,5,20,4.828802,1.4023749,3.443300925248495,0.0,0.45835110545158386
5s_20i,mel_band_high,5,20,3.9497933,1.3625548,2.89881219679414,0.01,0.43647220730781555
5s_20i,mel_band_mid,5,20,2.9714386,1.2071363,2.4615581937805495,0.03,0.3508782982826233
5s_80i,mfcc,5,80,0.8279191,0.15832977,5.229047554806415,0.395,0.19008079171180725
5s_80i,mel_band_low,5,80,4.881195,1.4405212,3.388489904581548,0.0075,0.4654054641723633
5s_80i,mel_band_high,5,80,3.7868485,1.5892159,2.382839375435267,0.0375,0.35825949907302856
5s_80i,mel_band_mid,5,80,2.9580216,1.326105,2.2306072394860985,0.0475,0.30816590785980225
2s_60i,mfcc,2,60,1.5417492,0.15008678,10.2723172132573,0.0,0.8612993955612183
2s_60i,mel_band_low,2,60,4.307213,1.3197315,3.2637014809427445,0.008333333333333333,0.5853022336959839
2s_60i,mel_band_high,2,60,4.1225176,1.4864095,2.7734717032080747,0.0,0.5277940034866333
2s_60i,mel_band_mid,2,60,3.912807,1.4013553,2.792157198780459,0.0,0.5349224209785461
20s_40i,mfcc,20,40,0.85812396,0.17991818,4.769496697642994,0.75625,-0.2037019282579422
20s_40i,mel_band_low,20,40,4.480993,1.3095834,3.4216906575162227,0.07625,0.2618234157562256
20s_40i,mel_band_high,20,40,3.857526,1.4745843,2.6160073320506276,0.13125,0.17739807069301605
20s_40i,mel_band_mid,20,40,2.8327575,1.1805445,2.3995326597676123,0.26,0.10383964329957962
80s_10i,mfcc,80,10,0.82668996,0.17592093,4.69918640726359,0.925,-0.4277941882610321
80s_10i,mel_band_low,80,10,4.82777,1.3296922,3.630739836436295,0.23,0.08750274032354355
80s_10i,mel_band_high,80,10,3.884637,1.4111843,2.7527476989342876,0.25375,0.050309039652347565
80s_10i,mel_band_mid,80,10,3.153873,1.164198,2.7090496176321,0.39375,-0.015000387094914913
2s_80i,mfcc,2,80,1.5174149,0.15610395,9.72047901960054,0.0,0.8503950238227844
2s_80i,mel_band_low,2,80,4.286932,1.2931001,3.315233379502084,0.00625,0.5929579138755798
2s_80i,mel_band_high,2,80,3.9868069,1.5081592,2.6434903756400097,0.0,0.5104561448097229
2s_80i,mel_band_mid,2,80,3.7898428,1.3896087,2.7272713573593967,0.0,0.5270479321479797
2s_20i,mfcc,2,20,1.5711296,0.13231605,11.873976376240117,0.0,0.8788148164749146
2s_20i,mel_band_low,2,20,4.554417,1.3991168,3.2552064460472736,0.0,0.5758506059646606
2s_20i,mel_band_high,2,20,4.517119,1.3198197,3.42252471806148,0.0,0.600608229637146
2s_20i,mel_band_mid,2,20,3.8146503,1.3652765,2.7940476719498446,0.0,0.531408429145813
40s_40i,mfcc,40,40,0.8463891,0.18193746,4.652062751633916,0.8625,-0.2883248031139374
40s_40i,mel_band_low,40,40,4.5349236,1.3229551,3.427871450446012,0.1725,0.17292729020118713
40s_40i,mel_band_high,40,40,3.8062294,1.4797785,2.5721597578432585,0.20625,0.11636685580015182
40s_40i,mel_band_mid,40,40,3.0013275,1.2009125,2.4992037941651546,0.380625,0.04204736277461052
60s_5i,mfcc,60,5,0.85095656,0.15779687,5.39269975029634,0.9,-0.4636360704898834
60s_5i,mel_band_low,60,5,4.8825045,1.2760901,3.826140853575767,0.15666666666666668,0.10782518982887268
60s_5i,mel_band_high,60,5,4.0780783,1.3015493,3.133246730104679,0.14333333333333334,0.09910286962985992
60s_5i,mel_band_mid,60,5,3.2238138,1.0573323,3.04900435976065,0.2833333333333333,0.013892957009375095
10s_1i,mfcc,10,1,1.0704951,0.0,1070495.1286315918,0.0,
10s_1i,mel_band_low,10,1,5.4222302,0.0,5422230.243682861,0.0,
10s_1i,mel_band_high,10,1,4.7073793,0.0,4707379.341125488,0.0,
10s_1i,mel_band_mid,10,1,4.091775,0.0,4091774.9404907227,0.0,
5s_10i,mfcc,5,10,0.85366523,0.13215458,6.459547203879737,0.32,0.24537646770477295
5s_10i,mel_band_low,5,10,4.8597507,1.3766326,3.530170155136092,0.0,0.4576793313026428
5s_10i,mel_band_high,5,10,3.928268,1.2918103,3.040899266375744,0.0,0.43313515186309814
5s_10i,mel_band_mid,5,10,2.9207194,1.2021177,2.4296431210058413,0.02,0.3400801420211792
60s_40i,mfcc,60,40,0.8398863,0.1840604,4.563076949370615,0.9045833333333333,-0.3226417899131775
60s_40i,mel_band_low,60,40,4.772606,1.3921287,3.4282767442577415,0.22125,0.13419349491596222
60s_40i,mel_band_high,60,40,3.9939988,1.5240895,2.6205785563830957,0.25083333333333335,0.08401809632778168
60s_40i,mel_band_mid,60,40,3.1882865,1.2208155,2.6116016945214064,0.39375,0.031010376289486885
